1934 13162
125 5 -4.418840607796598
125 109 -5.111987788356543
125 166 -5.111987788356543
125 406 -5.111987788356543
125 29 -3.725693427236652
125 1628 -5.111987788356543
125 174 -5.111987788356543
125 1267 -5.111987788356543
125 1035 -5.111987788356543
125 45 -5.111987788356543
125 258 -5.111987788356543
125 64 -5.111987788356543
125 37 -5.111987788356543
125 1669 -5.111987788356543
125 1525 -5.111987788356543
125 1260 -5.111987788356543
125 62 -5.111987788356543
125 677 -5.111987788356543
125 1004 -5.111987788356543
125 1759 -5.111987788356543
125 696 -5.111987788356543
125 198 -5.111987788356543
125 236 -5.111987788356543
125 76 -5.111987788356543
125 1810 -5.111987788356543
125 1816 -4.418840607796598
125 933 -5.111987788356543
125 110 -5.111987788356543
125 21 -5.111987788356543
125 234 -5.111987788356543
125 1851 -5.111987788356543
125 1861 -5.111987788356543
125 1411 -5.111987788356543
125 553 -5.111987788356543
125 1899 -5.111987788356543
125 1092 -5.111987788356543
125 1913 -5.111987788356543
125 1859 -5.111987788356543
126 127 -1.098612288668110
126 1211 -1.098612288668110
126 13 -1.098612288668110
127 21 -1.098612288668110
127 6 -1.791759469228055
127 136 -2.484906649788000
127 9 -2.484906649788000
127 101 -2.484906649788000
127 5 -2.484906649788000
127 45 -2.484906649788000
127 42 -2.484906649788000
128 129 -1.386294361119891
128 576 -1.386294361119891
128 916 -1.386294361119891
128 1317 -1.386294361119891
129 15 -2.484906649788000
129 26 -1.791759469228055
129 56 -2.484906649788000
129 9 -2.484906649788000
129 517 -2.484906649788000
129 315 -2.484906649788000
129 271 -1.791759469228055
129 141 -2.484906649788000
129 987 -2.484906649788000
129 701 -2.484906649788000
130 62 -0.864997437486605
130 9 -1.845826690498331
130 537 -2.251291798606495
130 871 -2.944438979166441
130 19 -2.944438979166441
130 1137 -2.944438979166441
130 582 -2.944438979166441
130 109 -2.944438979166441
130 15 -2.944438979166441
131 9 -0.693147180559945
131 1337 -0.693147180559945
132 15 0.000000000000000
133 134 -2.833213344056216
133 71 -1.734601055388106
133 33 -1.446918982936325
133 907 -2.833213344056216
133 74 -2.140066163496271
133 518 -2.833213344056216
133 1393 -2.833213344056216
133 493 -2.833213344056216
133 52 -2.833213344056216
133 40 -2.833213344056216
133 46 -2.833213344056216
134 19 0.000000000000000
135 112 0.000000000000000
136 19 -2.484906649788000
136 272 -4.276666119016055
136 40 -2.197224577336220
136 30 -2.890371757896165
136 595 -4.276666119016055
136 607 -4.276666119016055
136 335 -2.890371757896165
136 224 -4.276666119016055
136 42 -4.276666119016055
136 682 -4.276666119016055
136 104 -3.583518938456110
136 115 -4.276666119016055
136 60 -3.583518938456110
136 933 -3.178053830347946
136 1017 -3.178053830347946
136 427 -2.330755969960742
136 188 -4.276666119016055
136 47 -3.178053830347946
136 1297 -3.178053830347946
136 22 -4.276666119016055
136 15 -4.276666119016055
136 845 -3.583518938456110
136 236 -2.890371757896165
136 12 -4.276666119016055
136 35 -4.276666119016055
136 1526 -3.178053830347946
136 1566 -4.276666119016055
136 665 -3.583518938456110
136 1740 -4.276666119016055
136 1776 -4.276666119016055
136 1862 -4.276666119016055
137 19 -2.427748235948052
137 15 -2.833213344056216
137 17 -2.427748235948052
137 236 -2.140066163496271
137 5 -2.833213344056216
137 45 -2.140066163496271
137 238 -2.427748235948052
137 974 -3.526360524616162
137 133 -3.526360524616162
137 42 -1.580450375560848
137 121 -2.427748235948052
137 1183 -3.526360524616162
138 21 -0.693147180559945
138 71 -1.386294361119891
138 1271 -1.386294361119891
139 140 -2.079441541679836
139 184 -2.079441541679836
139 295 -2.079441541679836
139 712 -2.079441541679836
139 15 -2.079441541679836
139 23 -2.079441541679836
139 21 -2.079441541679836
139 76 -2.079441541679836
140 141 -1.791759469228055
140 125 -1.098612288668110
140 9 -1.098612288668110
140 786 -1.791759469228055
141 7 -1.634130525024472
141 57 -2.104134154270207
141 96 -3.020424886144363
141 33 -1.634130525024472
141 356 -3.020424886144363
141 639 -3.713572066704308
141 643 -3.713572066704308
141 435 -3.713572066704308
141 88 -3.020424886144363
141 734 -3.713572066704308
141 77 -3.713572066704308
141 677 -3.713572066704308
141 290 -3.713572066704308
141 91 -3.713572066704308
141 89 -3.713572066704308
141 90 -3.713572066704308
141 521 -3.713572066704308
141 1746 -3.713572066704308
141 1392 -3.713572066704308
141 52 -3.713572066704308
142 29 0.000000000000000
143 15 -1.504077396776274
143 9 -1.791759469228055
143 136 -2.890371757896165
143 158 -2.197224577336220
143 21 -1.791759469228055
143 6 -2.890371757896165
143 84 -2.890371757896165
143 874 -2.890371757896165
143 172 -2.890371757896165
143 13 -2.890371757896165
144 145 -0.693147180559945
144 22 -0.693147180559945
145 30 -2.871679624884012
145 180 -3.970291913552122
145 194 -3.970291913552122
145 22 -2.360854001118021
145 217 -3.970291913552122
145 224 -3.970291913552122
145 19 -2.178532444324067
145 60 -3.970291913552122
145 91 -3.970291913552122
145 96 -3.277144732992177
145 236 -2.360854001118021
145 607 -3.970291913552122
145 762 -3.970291913552122
145 63 -3.970291913552122
145 37 -3.970291913552122
145 468 -3.970291913552122
145 42 -2.871679624884012
145 162 -3.970291913552122
145 1268 -3.970291913552122
145 365 -3.970291913552122
145 576 -3.970291913552122
145 1511 -3.970291913552122
145 1527 -3.970291913552122
145 1528 -3.970291913552122
145 513 -3.970291913552122
145 40 -3.970291913552122
145 1256 -3.970291913552122
145 1151 -3.970291913552122
145 688 -3.970291913552122
145 1850 -3.970291913552122
145 39 -3.970291913552122
145 93 -3.970291913552122
145 229 -3.277144732992177
145 1932 -3.970291913552122
146 147 -1.386294361119891
146 414 -2.484906649788000
146 738 -2.484906649788000
146 319 -2.484906649788000
146 883 -2.484906649788000
146 900 -2.484906649788000
146 1361 -2.484906649788000
146 1565 -1.791759469228055
146 106 -2.484906649788000
147 21 -2.079441541679836
147 304 -2.079441541679836
147 9 -2.079441541679836
147 153 -2.079441541679836
147 24 -2.079441541679836
147 1244 -2.079441541679836
147 109 -2.079441541679836
147 28 -2.079441541679836
148 149 -0.693147180559945
148 100 -0.693147180559945
149 15 0.000000000000000
150 29 -0.693147180559945
150 238 -0.693147180559945
151 152 -1.386294361119891
151 366 -1.386294361119891
151 457 -1.386294361119891
151 304 -1.386294361119891
152 6 0.000000000000000
153 52 -2.803360380906535
153 45 -3.091042453358316
153 94 -4.189654742026425
153 24 -3.091042453358316
153 290 -2.803360380906535
153 445 -4.189654742026425
153 63 -4.189654742026425
153 485 -4.189654742026425
153 26 -2.580216829592325
153 109 -4.189654742026425
153 98 -4.189654742026425
153 5 -3.091042453358316
153 10 -2.580216829592325
153 171 -4.189654742026425
153 19 -4.189654742026425
153 185 -4.189654742026425
153 37 -2.803360380906535
153 42 -3.496507561466480
153 91 -4.189654742026425
153 96 -3.091042453358316
153 87 -4.189654742026425
153 799 -4.189654742026425
153 12 -3.496507561466480
153 1588 -4.189654742026425
153 100 -4.189654742026425
153 898 -4.189654742026425
153 92 -4.189654742026425
153 54 -3.496507561466480
153 387 -4.189654742026425
153 581 -4.189654742026425
153 840 -4.189654742026425
153 162 -4.189654742026425
153 1334 -4.189654742026425
153 1598 -3.496507561466480
153 839 -4.189654742026425
153 1608 -4.189654742026425
153 1 -4.189654742026425
154 91 -0.693147180559945
154 35 -0.693147180559945
155 6 -0.916290731874155
155 15 -1.609437912434100
155 13 -1.609437912434100
155 9 -1.609437912434100
156 56 -1.098612288668110
156 15 -0.405465108108164
157 113 0.000000000000000
158 50 -4.290459441148391
158 35 -2.344549292093078
158 19 -1.892564168350021
158 84 -4.290459441148391
158 42 -3.191847152480281
158 78 -2.904165080028501
158 92 -3.191847152480281
158 155 -4.290459441148391
158 236 -2.498699971920336
158 636 -4.290459441148391
158 22 -3.597312260588446
158 100 -4.290459441148391
158 30 -3.191847152480281
158 708 -4.290459441148391
158 751 -4.290459441148391
158 1 -4.290459441148391
158 162 -4.290459441148391
158 63 -4.290459441148391
158 581 -4.290459441148391
158 247 -4.290459441148391
158 229 -4.290459441148391
158 96 -4.290459441148391
158 119 -4.290459441148391
158 821 -4.290459441148391
158 60 -3.597312260588446
158 5 -4.290459441148391
158 1479 -4.290459441148391
158 974 -4.290459441148391
158 607 -4.290459441148391
158 1509 -4.290459441148391
158 1538 -4.290459441148391
158 1549 -4.290459441148391
158 1569 -4.290459441148391
158 829 -4.290459441148391
158 485 -4.290459441148391
158 1513 -4.290459441148391
158 1066 -4.290459441148391
158 37 -4.290459441148391
158 1197 -4.290459441148391
158 329 -4.290459441148391
158 104 -4.290459441148391
159 160 0.000000000000000
160 56 -1.098612288668110
160 9 -1.098612288668110
160 15 -1.098612288668110
161 6 -0.693147180559945
161 1334 -0.693147180559945
162 163 -3.295836866004329
162 298 -3.295836866004329
162 433 -2.602689685444384
162 656 -3.295836866004329
162 584 -3.295836866004329
162 127 -3.295836866004329
162 452 -1.098612288668110
162 31 -3.295836866004329
162 1064 -3.295836866004329
162 1151 -3.295836866004329
162 1194 -3.295836866004329
162 1129 -3.295836866004329
162 1273 -3.295836866004329
162 1534 -3.295836866004329
162 124 -3.295836866004329
162 693 -3.295836866004329
162 653 -3.295836866004329
162 1902 -3.295836866004329
163 21 -1.609437912434100
163 607 -1.609437912434100
163 40 -1.609437912434100
163 15 -1.609437912434100
163 91 -1.609437912434100
164 26 0.000000000000000
165 56 0.000000000000000
166 78 -1.945910149055313
166 5 -1.945910149055313
166 19 -1.945910149055313
166 236 -1.945910149055313
166 13 -1.945910149055313
166 100 -1.945910149055313
166 101 -1.945910149055313
167 168 -0.693147180559945
167 1301 -0.693147180559945
168 17 -0.693147180559945
168 15 -0.693147180559945
169 109 0.000000000000000
170 56 -1.252762968495368
170 15 -0.847297860387204
170 229 -1.945910149055313
170 869 -1.945910149055313
171 15 -0.693147180559945
171 9 -1.791759469228055
171 290 -1.791759469228055
171 153 -1.791759469228055
172 166 -4.564348191467836
172 250 -3.871201010907891
172 560 -4.564348191467836
172 57 -3.178053830347946
172 600 -4.564348191467836
172 100 -3.871201010907891
172 605 -4.564348191467836
172 330 -4.564348191467836
172 559 -4.564348191467836
172 58 -1.619909212301396
172 650 -4.564348191467836
172 687 -4.564348191467836
172 6 -4.564348191467836
172 717 -4.564348191467836
172 22 -4.564348191467836
172 45 -4.564348191467836
172 121 -4.564348191467836
172 88 -3.178053830347946
172 505 -4.564348191467836
172 952 -4.564348191467836
172 583 -4.564348191467836
172 1049 -3.871201010907891
172 643 -4.564348191467836
172 229 -4.564348191467836
172 1090 -4.564348191467836
172 1095 -4.564348191467836
172 42 -3.178053830347946
172 1114 -4.564348191467836
172 9 -4.564348191467836
172 958 -4.564348191467836
172 1286 -4.564348191467836
172 359 -3.178053830347946
172 617 -4.564348191467836
172 19 -3.465735902799727
172 402 -4.564348191467836
172 1321 -4.564348191467836
172 1324 -4.564348191467836
172 144 -4.564348191467836
172 876 -4.564348191467836
172 799 -4.564348191467836
172 1355 -4.564348191467836
172 30 -4.564348191467836
172 34 -4.564348191467836
172 91 -4.564348191467836
172 734 -3.871201010907891
172 1417 -4.564348191467836
172 1548 -4.564348191467836
172 5 -4.564348191467836
172 335 -4.564348191467836
172 956 -4.564348191467836
172 850 -4.564348191467836
172 178 -4.564348191467836
172 404 -4.564348191467836
172 875 -4.564348191467836
172 173 -4.564348191467836
172 1865 -4.564348191467836
172 1385 -3.871201010907891
172 489 -4.564348191467836
172 713 -4.564348191467836
173 9 -1.945910149055313
173 62 -3.044522437723423
173 15 -1.658228076603532
173 19 -3.044522437723423
173 554 -3.044522437723423
173 688 -3.044522437723423
173 13 -3.044522437723423
173 45 -2.351375257163478
173 17 -3.044522437723423
173 96 -3.044522437723423
173 236 -3.044522437723423
173 238 -3.044522437723423
173 224 -3.044522437723423
173 58 -3.044522437723423
173 1634 -3.044522437723423
174 94 -2.014903020542265
174 125 -1.321755839982319
174 1079 -2.708050201102210
174 172 -2.708050201102210
174 307 -2.708050201102210
174 87 -2.014903020542265
174 74 -2.708050201102210
174 290 -2.708050201102210
174 91 -2.708050201102210
174 15 -2.708050201102210
175 6 -0.693147180559945
175 15 -0.693147180559945
176 1 -0.693147180559945
176 236 -1.386294361119891
176 78 -1.386294361119891
177 15 -1.466337068793427
177 71 -2.564949357461537
177 331 -2.564949357461537
177 388 -2.564949357461537
177 271 -1.871802176901591
177 153 -2.564949357461537
177 13 -1.871802176901591
177 84 -2.564949357461537
177 9 -2.564949357461537
178 57 -1.945910149055313
178 362 -1.945910149055313
178 91 -1.945910149055313
178 6 -1.945910149055313
178 485 -1.945910149055313
178 7 -1.945910149055313
178 684 -1.945910149055313
179 118 -1.098612288668110
179 5 -1.098612288668110
179 15 -1.098612288668110
180 101 -0.693147180559945
180 29 -0.693147180559945
181 182 -2.639057329615259
181 15 -0.693147180559945
181 141 -2.639057329615259
181 13 -2.639057329615259
181 9 -2.639057329615259
181 271 -2.639057329615259
181 172 -2.639057329615259
181 118 -2.639057329615259
182 35 -1.098612288668110
182 6 -1.098612288668110
182 109 -1.098612288668110
183 50 -1.098612288668110
183 1 -1.098612288668110
183 304 -1.098612288668110
184 62 -3.465735902799727
184 57 -1.163150809805681
184 238 -2.772588722239781
184 537 -3.465735902799727
184 42 -1.519825753744413
184 9 -2.079441541679836
184 5 -2.772588722239781
184 1540 -3.465735902799727
184 162 -3.465735902799727
184 29 -3.465735902799727
184 1779 -3.465735902799727
184 40 -3.465735902799727
185 62 -1.673976433571672
185 479 -3.465735902799727
185 632 -3.465735902799727
185 310 -3.465735902799727
185 691 -3.465735902799727
185 6 -2.772588722239781
185 9 -2.367123614131617
185 976 -3.465735902799727
185 45 -3.465735902799727
185 562 -3.465735902799727
185 1035 -3.465735902799727
185 1157 -2.772588722239781
185 19 -2.772588722239781
185 42 -3.465735902799727
185 109 -3.465735902799727
185 173 -3.465735902799727
185 236 -3.465735902799727
185 1750 -3.465735902799727
185 1620 -3.465735902799727
185 21 -3.465735902799727
185 1853 -3.465735902799727
185 15 -3.465735902799727
186 29 -3.784189633918261
186 15 -3.091042453358316
186 57 -1.299282984130261
186 238 -3.784189633918261
186 573 -3.784189633918261
186 52 -2.685577345250151
186 103 -3.784189633918261
186 17 -3.784189633918261
186 100 -3.784189633918261
186 88 -3.091042453358316
186 1069 -3.784189633918261
186 33 -3.091042453358316
186 1298 -3.784189633918261
186 552 -3.784189633918261
186 363 -3.784189633918261
186 1272 -3.784189633918261
186 91 -3.784189633918261
186 7 -3.784189633918261
186 1095 -3.784189633918261
186 1288 -3.784189633918261
186 42 -3.784189633918261
186 602 -3.784189633918261
186 45 -3.784189633918261
186 1754 -3.784189633918261
186 222 -3.784189633918261
186 6 -3.784189633918261
186 99 -3.784189633918261
186 406 -3.784189633918261
187 19 0.000000000000000
188 189 -2.708050201102210
188 576 -2.014903020542265
188 716 -2.014903020542265
188 811 -2.708050201102210
188 275 -1.609437912434100
188 1199 -2.708050201102210
188 1275 -2.708050201102210
188 1359 -2.708050201102210
188 1055 -2.708050201102210
188 1917 -2.708050201102210
188 1927 -2.708050201102210
189 190 0.000000000000000
190 191 0.000000000000000
191 192 -4.262679877041315
191 101 -3.164067588373206
191 78 -3.569532696481370
191 19 -1.318240897874875
191 139 -4.262679877041315
191 22 -2.470920407813260
191 145 -4.262679877041315
191 15 -2.876385515921425
191 236 -2.653241964607215
191 42 -3.569532696481370
191 682 -4.262679877041315
191 30 -4.262679877041315
191 63 -3.569532696481370
191 224 -3.569532696481370
191 9 -4.262679877041315
191 158 -4.262679877041315
191 35 -4.262679877041315
191 162 -4.262679877041315
191 382 -4.262679877041315
191 762 -4.262679877041315
191 397 -4.262679877041315
191 1295 -4.262679877041315
191 72 -4.262679877041315
191 12 -4.262679877041315
191 946 -4.262679877041315
191 957 -4.262679877041315
191 1017 -4.262679877041315
191 1635 -4.262679877041315
191 949 -4.262679877041315
191 260 -4.262679877041315
191 84 -4.262679877041315
191 6 -3.569532696481370
191 1905 -4.262679877041315
191 115 -4.262679877041315
192 9 -1.791759469228055
192 6 -1.791759469228055
192 137 -1.791759469228055
192 5 -1.791759469228055
192 15 -1.791759469228055
192 158 -1.791759469228055
193 145 -1.609437912434100
193 462 -1.609437912434100
193 15 -1.609437912434100
193 101 -1.609437912434100
193 658 -1.609437912434100
194 73 -1.609437912434100
194 15 -0.510825623765991
194 26 -1.609437912434100
195 196 0.000000000000000
196 6 0.000000000000000
197 94 -1.609437912434100
197 28 -1.609437912434100
197 106 -1.609437912434100
197 15 -0.916290731874155
198 199 -2.079441541679836
198 6 -2.079441541679836
198 15 -0.980829253011726
198 13 -2.079441541679836
198 653 -2.079441541679836
198 146 -2.079441541679836
199 56 -1.386294361119891
199 15 -0.287682072451781
200 35 -1.098612288668110
200 22 -1.098612288668110
200 78 -1.098612288668110
201 194 -1.386294361119891
201 974 -1.386294361119891
201 45 -1.386294361119891
201 42 -1.386294361119891
202 15 0.000000000000000
203 15 0.000000000000000
204 15 0.000000000000000
205 15 -0.693147180559945
205 13 -0.693147180559945
206 5 0.000000000000000
207 6 0.000000000000000
208 145 0.000000000000000
209 156 -3.401197381662155
209 294 -3.401197381662155
209 6 -3.401197381662155
209 19 -1.791759469228055
209 22 -3.401197381662155
209 733 -3.401197381662155
209 880 -3.401197381662155
209 375 -3.401197381662155
209 944 -3.401197381662155
209 1006 -3.401197381662155
209 317 -3.401197381662155
209 748 -3.401197381662155
209 124 -3.401197381662155
209 1061 -3.401197381662155
209 15 -3.401197381662155
209 974 -3.401197381662155
209 101 -3.401197381662155
209 1622 -3.401197381662155
209 172 -3.401197381662155
209 37 -3.401197381662155
209 224 -3.401197381662155
209 580 -3.401197381662155
209 1752 -3.401197381662155
209 513 -3.401197381662155
209 1891 -3.401197381662155
209 236 -3.401197381662155
210 211 0.000000000000000
211 212 -1.098612288668110
211 29 -1.098612288668110
211 9 -1.098612288668110
212 19 -0.405465108108164
212 78 -1.098612288668110
213 21 0.000000000000000
214 15 0.000000000000000
215 15 0.000000000000000
216 15 -0.693147180559945
216 19 -0.693147180559945
217 218 0.000000000000000
218 158 0.000000000000000
219 74 0.000000000000000
220 13 -0.693147180559945
220 35 -0.693147180559945
221 74 -1.791759469228055
221 21 -0.405465108108164
221 141 -1.791759469228055
222 7 -2.397895272798371
222 742 -2.397895272798371
222 671 -2.397895272798371
222 1373 -2.397895272798371
222 557 -2.397895272798371
222 6 -1.704748092238425
222 1069 -2.397895272798371
222 137 -2.397895272798371
222 579 -2.397895272798371
222 62 -2.397895272798371
223 145 -1.386294361119891
223 29 -1.386294361119891
223 22 -1.386294361119891
223 19 -1.386294361119891
224 21 -2.525728644308256
224 265 -3.218875824868201
224 48 -3.218875824868201
224 433 -2.525728644308256
224 588 -3.218875824868201
224 414 -3.218875824868201
224 147 -3.218875824868201
224 124 -1.832581463748310
224 925 -3.218875824868201
224 60 -3.218875824868201
224 444 -3.218875824868201
224 1197 -3.218875824868201
224 656 -3.218875824868201
224 146 -3.218875824868201
224 504 -3.218875824868201
224 1165 -3.218875824868201
224 273 -3.218875824868201
224 508 -3.218875824868201
224 751 -3.218875824868201
224 90 -3.218875824868201
225 9 -1.252762968495368
225 253 -1.945910149055313
225 19 -1.945910149055313
225 404 -1.945910149055313
225 158 -1.945910149055313
225 307 -1.945910149055313
226 71 -1.945910149055313
226 9 -1.945910149055313
226 13 -1.945910149055313
226 801 -1.945910149055313
226 1154 -1.945910149055313
226 15 -1.945910149055313
226 1561 -1.945910149055313
227 228 -0.693147180559945
227 1567 -0.693147180559945
228 15 0.000000000000000
229 9 -2.517696472610991
229 15 -1.419084183942881
229 141 -4.127134385045092
229 34 -4.127134385045092
229 125 -2.517696472610991
229 346 -4.127134385045092
229 101 -4.127134385045092
229 172 -2.517696472610991
229 271 -2.335374915817037
229 830 -4.127134385045092
229 950 -4.127134385045092
229 984 -4.127134385045092
229 58 -4.127134385045092
229 13 -3.433987204485146
229 1103 -4.127134385045092
229 153 -4.127134385045092
229 186 -3.433987204485146
229 1340 -4.127134385045092
229 713 -3.433987204485146
229 522 -4.127134385045092
229 756 -4.127134385045092
229 1451 -4.127134385045092
229 1405 -4.127134385045092
229 1294 -4.127134385045092
229 74 -4.127134385045092
229 118 -4.127134385045092
229 184 -4.127134385045092
229 14 -4.127134385045092
230 21 -0.916290731874155
230 15 -1.609437912434100
230 136 -1.609437912434100
230 1925 -1.609437912434100
231 232 -1.791759469228055
231 378 -1.791759469228055
231 550 -1.791759469228055
231 1261 -1.791759469228055
231 9 -1.791759469228055
231 13 -1.791759469228055
232 21 0.000000000000000
233 234 -2.302585092994045
233 15 -1.203972804325936
233 6 -1.609437912434100
233 84 -2.302585092994045
233 593 -2.302585092994045
233 21 -2.302585092994045
233 1364 -2.302585092994045
234 235 -0.693147180559945
234 43 -0.693147180559945
235 6 0.000000000000000
236 237 -4.600157644164547
236 125 -4.194692536056383
236 418 -3.683866912290392
236 2 -3.501545355496437
236 129 -3.213863283044657
236 136 -4.600157644164547
236 97 -4.600157644164547
236 526 -5.293304824724492
236 530 -5.293304824724492
236 568 -5.293304824724492
236 411 -3.907010463604602
236 594 -5.293304824724492
236 615 -5.293304824724492
236 259 -4.600157644164547
236 177 -3.907010463604602
236 15 -3.501545355496437
236 630 -5.293304824724492
236 662 -4.194692536056383
236 286 -2.808398174936492
236 689 -4.600157644164547
236 101 -3.907010463604602
236 777 -5.293304824724492
236 781 -5.293304824724492
236 9 -3.683866912290392
236 847 -5.293304824724492
236 855 -4.600157644164547
236 284 -5.293304824724492
236 937 -5.293304824724492
236 990 -5.293304824724492
236 1038 -5.293304824724492
236 450 -5.293304824724492
236 1054 -5.293304824724492
236 21 -4.194692536056383
236 435 -5.293304824724492
236 563 -5.293304824724492
236 545 -5.293304824724492
236 1086 -5.293304824724492
236 1088 -5.293304824724492
236 172 -5.293304824724492
236 472 -4.194692536056383
236 822 -5.293304824724492
236 269 -5.293304824724492
236 118 -4.600157644164547
236 247 -5.293304824724492
236 1133 -5.293304824724492
236 628 -4.194692536056383
236 309 -3.501545355496437
236 792 -5.293304824724492
236 1383 -5.293304824724492
236 1401 -5.293304824724492
236 19 -5.293304824724492
236 1408 -5.293304824724492
236 1413 -5.293304824724492
236 22 -5.293304824724492
236 12 -5.293304824724492
236 1118 -5.293304824724492
236 453 -5.293304824724492
236 479 -5.293304824724492
236 1468 -5.293304824724492
236 1470 -5.293304824724492
236 1473 -5.293304824724492
236 401 -5.293304824724492
236 199 -4.600157644164547
236 290 -5.293304824724492
236 1491 -5.293304824724492
236 610 -5.293304824724492
236 1314 -5.293304824724492
236 448 -5.293304824724492
236 1057 -4.600157644164547
236 1530 -5.293304824724492
236 1532 -5.293304824724492
236 158 -5.293304824724492
236 1371 -5.293304824724492
236 607 -5.293304824724492
236 519 -5.293304824724492
236 41 -4.194692536056383
236 1586 -5.293304824724492
236 1603 -5.293304824724492
236 1617 -5.293304824724492
236 122 -5.293304824724492
236 1166 -4.600157644164547
236 1623 -5.293304824724492
236 56 -4.600157644164547
236 658 -5.293304824724492
236 1710 -5.293304824724492
236 1559 -4.600157644164547
236 422 -4.194692536056383
236 1066 -4.600157644164547
236 30 -4.600157644164547
236 1381 -4.600157644164547
236 578 -5.293304824724492
236 1033 -5.293304824724492
236 273 -4.600157644164547
236 281 -5.293304824724492
236 717 -4.600157644164547
236 1808 -5.293304824724492
236 828 -5.293304824724492
236 1821 -5.293304824724492
236 485 -5.293304824724492
236 583 -5.293304824724492
236 1834 -5.293304824724492
236 6 -5.293304824724492
236 694 -5.293304824724492
236 140 -4.600157644164547
236 13 -5.293304824724492
236 143 -4.600157644164547
236 508 -5.293304824724492
236 677 -5.293304824724492
236 1885 -5.293304824724492
236 1132 -5.293304824724492
236 470 -4.600157644164547
236 1517 -5.293304824724492
236 1456 -5.293304824724492
236 383 -5.293304824724492
236 346 -5.293304824724492
237 15 -0.405465108108164
237 136 -1.791759469228055
237 852 -1.791759469228055
238 186 -2.536578660332321
238 431 -4.934473933130691
238 437 -4.934473933130691
238 438 -4.241326752570746
238 499 -4.241326752570746
238 166 -4.241326752570746
238 515 -4.934473933130691
238 184 -3.835861644462582
238 141 -3.325036020696591
238 94 -4.241326752570746
238 100 -4.241326752570746
238 388 -3.835861644462582
238 172 -2.631888840136646
238 15 -3.835861644462582
238 575 -4.934473933130691
238 599 -4.934473933130691
238 14 -3.835861644462582
238 623 -4.934473933130691
238 625 -3.835861644462582
238 125 -1.938741659576701
238 701 -3.835861644462582
238 707 -4.241326752570746
238 846 -4.241326752570746
238 850 -4.934473933130691
238 856 -4.934473933130691
238 26 -4.934473933130691
238 537 -4.934473933130691
238 987 -4.241326752570746
238 677 -3.835861644462582
238 111 -4.241326752570746
238 732 -4.934473933130691
238 849 -4.934473933130691
238 1294 -4.934473933130691
238 1345 -4.934473933130691
238 1346 -4.934473933130691
238 1353 -4.934473933130691
238 1103 -4.934473933130691
238 1374 -4.934473933130691
238 1417 -4.934473933130691
238 307 -4.241326752570746
238 984 -4.241326752570746
238 712 -4.934473933130691
238 110 -4.241326752570746
238 1388 -4.934473933130691
238 1543 -4.934473933130691
238 1282 -4.934473933130691
238 1188 -4.241326752570746
238 910 -4.934473933130691
238 349 -4.934473933130691
238 1621 -4.934473933130691
238 961 -4.934473933130691
238 9 -4.934473933130691
238 1382 -4.934473933130691
238 1161 -4.934473933130691
238 1786 -4.934473933130691
238 605 -4.934473933130691
238 1435 -4.934473933130691
238 406 -4.934473933130691
238 852 -4.934473933130691
238 1852 -4.934473933130691
238 1866 -4.934473933130691
238 592 -4.934473933130691
238 1886 -4.934473933130691
238 536 -4.934473933130691
238 1898 -4.934473933130691
238 650 -4.934473933130691
238 98 -4.934473933130691
238 1048 -4.934473933130691
238 1743 -4.934473933130691
238 1514 -4.934473933130691
239 19 -1.386294361119891
239 5 -1.386294361119891
239 983 -1.386294361119891
239 304 -1.386294361119891
240 15 -0.693147180559945
240 21 -0.693147180559945
241 6 -0.693147180559945
241 21 -0.693147180559945
242 9 0.000000000000000
243 15 0.000000000000000
244 245 0.000000000000000
245 153 -0.405465108108164
245 6 -1.098612288668110
246 21 -0.405465108108164
246 6 -1.098612288668110
247 109 -2.079441541679836
247 9 -1.386294361119891
247 15 -2.079441541679836
247 6 -2.079441541679836
247 26 -2.079441541679836
247 522 -2.079441541679836
247 982 -2.079441541679836
248 6 0.000000000000000
249 56 0.000000000000000
250 251 -2.944438979166441
250 6 -2.251291798606495
250 430 -1.845826690498331
250 538 -2.944438979166441
250 13 -2.944438979166441
250 24 -1.558144618046550
250 9 -2.944438979166441
250 21 -2.944438979166441
250 186 -2.944438979166441
250 44 -2.944438979166441
250 136 -2.944438979166441
250 1357 -2.251291798606495
251 6 -0.693147180559945
251 9 -0.693147180559945
252 56 -0.693147180559945
252 21 -0.693147180559945
253 254 -0.693147180559945
253 145 -1.386294361119891
253 962 -1.386294361119891
254 9 -1.098612288668110
254 62 -1.791759469228055
254 6 -1.098612288668110
254 522 -1.791759469228055
255 15 -1.098612288668110
255 5 -1.098612288668110
255 101 -1.098612288668110
256 257 -1.945910149055313
256 6 -0.847297860387204
256 15 -1.945910149055313
256 696 -1.945910149055313
256 29 -1.945910149055313
257 158 -2.079441541679836
257 125 -2.079441541679836
257 13 -1.386294361119891
257 9 -2.079441541679836
257 522 -2.079441541679836
257 56 -1.386294361119891
258 259 -1.386294361119891
258 6 -0.693147180559945
258 136 -1.386294361119891
259 21 -0.693147180559945
259 6 -1.098612288668110
259 13 -1.791759469228055
260 96 -0.693147180559945
260 357 -0.693147180559945
261 13 -1.791759469228055
261 21 -0.693147180559945
261 14 -1.791759469228055
261 125 -1.791759469228055
262 118 0.000000000000000
263 6 0.000000000000000
264 6 0.000000000000000
265 266 0.000000000000000
266 9 0.000000000000000
